customer_age,vendor_count,product_count,total_spend,total_orders,average_order_revenue,first_order_rearranged,last_order_rearranged,is_chain_percentage,cluster_dendogram,cluster_kmeans,cluster_birch,cluster_som,cluster_dbscan,cluster_meanshift,customer_region,last_promo,payment_method,hour,day,CUI_American_Percentage,CUI_Asian_Percentage,CUI_Beverages_Percentage,CUI_Cafe_Percentage,CUI_Chicken Dishes_Percentage,CUI_Chinese_Percentage,CUI_Desserts_Percentage,CUI_Healthy_Percentage,CUI_Indian_Percentage,CUI_Italian_Percentage,CUI_Japanese_Percentage,CUI_Noodle Dishes_Percentage,CUI_OTHER_Percentage,CUI_Street Food / Snacks_Percentage,CUI_Thai_Percentage
30,4,10,123.93,5,24.786,28,5,0.4,1,1,2,1,-1,0,8370,FREEBIE,CARD,Late Night,weekday,0,0.904946341,0,0,0,0,0,0,0,0,0,0,0,0.095053659,0
43,2,2,12.26,2,6.13,28,5,1,2,1,2,0,1,0,4660,-,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2,4.54,2,2.27,28,5,1,2,1,2,0,1,0,4660,-,CARD,Lunch,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,2,10.34,2,5.17,28,5,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Afternoon,weekend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,3,3,24.87,3,8.29,28,5,1,2,1,2,3,1,0,8670,FREEBIE,CASH,Late Night,weekday,0,0.478086047,0.521913953,0,0,0,0,0,0,0,0,0,0,0,0
20,2,3,12.86,3,4.286666667,28,4,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekend,0,0,0,0,0.785381026,0,0,0,0,0,0,0.214618974,0,0,0
37,4,5,43.97,4,10.9925,28,4,0.5,3,1,2,3,1,0,8670,-,CARD,Late Night,weekday,0,0.859449625,0.140550375,0,0,0,0,0,0,0,0,0,0,0,0
27,8,18,122.87,16,7.679375,28,4,0.25,1,1,2,3,-1,0,4140,FREEBIE,CASH,Lunch,weekday,0.029706194,0.657035892,0,0.017660942,0,0,0,0,0,0,0,0,0.295596972,0,0
31,1,2,12.88,2,6.44,28,4,1,2,1,2,0,1,0,4660,-,DIGI,Dinner,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,3,5.72,3,1.906666667,28,3,1,2,1,2,0,1,0,2360,-,CARD,Dinner,weekday,0,0.699300699,0,0,0,0.300699301,0,0,0,0,0,0,0,0,0
27,3,5,42.08,4,10.52,28,3,0,3,1,2,1,1,0,8670,-,CARD,Late Night,weekday,0.284695817,0.715304183,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,3,31.13,2,15.565,28,3,1,2,1,2,1,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,0.385801478,0,0,0,0,0.614198522,0,0,0,0,0,0,0,0
34,4,5,41.74,4,10.435,28,3,1,2,1,2,3,1,0,4660,-,CARD,Afternoon,weekday,0.260900815,0.381408721,0,0,0.357690465,0,0,0,0,0,0,0,0,0,0
23,2,3,23.68,3,7.893333333,28,2,0,3,1,2,1,1,0,8670,-,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,2,24,2,12,28,2,0,3,1,2,2,1,0,8670,FREEBIE,CASH,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,3,24.2,3,8.066666667,28,2,0.333333333,3,1,2,3,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,0.754545455,0,0,0,0,0.245454545,0,0,0,0,0,0,0,0
17,4,6,76.14,4,19.035,28,2,0,3,1,2,1,-1,0,8670,-,CARD,Afternoon,weekday,0,0.433543473,0.158786446,0,0,0,0,0,0,0,0,0,0,0.407670081,0
22,5,7,61.45,5,12.29,28,2,1,3,1,2,3,1,0,8670,-,CARD,Breakfast,weekend,0.700569569,0.299430431,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,3,32.48,3,10.82666667,28,2,0.333333333,3,1,2,1,1,0,-,FREEBIE,CARD,Late Night,weekday,0,0.197352217,0,0,0,0,0,0,0,0,0.190270936,0,0,0.612376847,0
22,3,3,24.2,3,8.066666667,28,2,0.333333333,3,1,2,3,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,0.754545455,0,0,0,0,0.245454545,0,0,0,0,0,0,0,0
20,2,2,5.45,2,2.725,28,1,1,2,1,2,0,1,0,2360,FREEBIE,CARD,Afternoon,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,12.67,2,6.335,28,1,0,3,1,2,1,1,0,4140,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,2,6,32.6,2,16.3,28,1,1,2,1,2,3,1,0,2360,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,1,2,10.53,2,5.265,28,1,1,2,1,2,0,1,0,2360,-,CARD,Dinner,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,4,5,19.57,4,4.8925,28,1,1,1,1,2,3,1,0,2360,FREEBIE,CARD,Afternoon,weekend,0,0.317322432,0.130812468,0,0,0,0,0,0,0,0,0,0.5518651,0,0
23,2,3,31.36,3,10.45333333,28,1,1,2,1,2,3,1,0,8670,FREEBIE,CARD,Breakfast,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,5,7,31.48,6,5.246666667,28,0,0.333333333,3,1,2,3,-1,0,2440,-,CARD,Late Night,weekday,0.080368488,0,0.081321474,0,0,0.33545108,0,0,0,0,0,0.502858958,0,0,0
29,2,2,2.24,2,1.12,27,27,1,2,1,2,0,1,0,2440,DISCOUNT,CARD,Lunch,weekend,0,0,0.504464286,0,0.495535714,0,0,0,0,0,0,0,0,0,0
21,1,1,6.03,1,6.03,27,27,1,2,1,2,0,1,0,8670,FREEBIE,CASH,Breakfast,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,6.34,1,6.34,27,27,1,2,1,2,0,1,0,8670,DELIVERY,CARD,Late Night,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,7,1,7,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Afternoon,weekend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,1,3,15.61,1,15.61,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,1,5.96,1,5.96,27,27,0,3,1,2,0,1,0,2360,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1,1,5.09,1,5.09,27,27,1,2,1,2,0,1,0,2360,FREEBIE,DIGI,Lunch,weekend,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,1,2,7.81,1,7.81,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,1,2,11.39,1,11.39,27,27,1,2,1,2,0,1,0,2360,-,DIGI,Late Night,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,1,6.09,1,6.09,27,27,1,2,1,2,0,1,0,8670,DISCOUNT,CARD,Late Night,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,2.08,1,2.08,27,27,1,2,1,2,0,1,0,2360,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,1,2,7.67,1,7.67,27,27,1,2,1,2,0,1,0,2360,-,CASH,Afternoon,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,3.6,1,3.6,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,1,2,22.21,1,22.21,27,27,1,2,1,2,0,1,0,4660,DELIVERY,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,1,5.32,1,5.32,27,27,0,3,1,2,1,1,0,4660,FREEBIE,CARD,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,13.36,2,6.68,27,27,1,2,1,2,0,1,0,8670,-,CARD,Lunch,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,1,1,6.44,1,6.44,27,27,0,3,1,2,1,1,0,8370,FREEBIE,CASH,Breakfast,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1,1,9.66,1,9.66,27,27,0,3,1,2,1,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,1,4.87,1,4.87,27,27,0,3,1,2,1,1,0,4660,DELIVERY,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,1,10.2,1,10.2,27,27,1,2,1,2,0,1,0,4660,DELIVERY,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2,15.38,1,15.38,27,27,1,2,1,2,0,1,0,4660,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,1,5.7,1,5.7,27,27,1,2,1,2,0,1,0,2360,-,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,1,1,7.33,1,7.33,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,1,2,24.04,1,24.04,27,27,1,2,1,2,0,1,0,8670,-,CASH,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,1,2,5.42,1,5.42,27,27,0,3,1,2,1,1,0,2440,DELIVERY,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,1,18.42,1,18.42,27,27,0,3,1,2,1,1,0,8670,DELIVERY,CASH,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,23.76,1,23.76,27,27,1,2,1,2,0,1,0,8670,DISCOUNT,CASH,Breakfast,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,15.09,1,15.09,27,27,0,3,1,2,2,1,0,4660,-,DIGI,Lunch,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,10.27,1,10.27,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,1,2,23.97,1,23.97,27,27,0,3,1,2,1,1,0,8670,DISCOUNT,DIGI,Lunch,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,1,1,1.17,1,1.17,27,27,0,3,1,2,0,1,0,2360,-,CASH,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,37.12,1,37.12,27,27,0,3,1,2,2,1,0,8370,DISCOUNT,CARD,Breakfast,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,1,1,18.12,1,18.12,27,27,0,3,1,2,1,1,0,8670,-,CARD,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,17.48,1,17.48,27,27,1,2,1,2,0,1,0,8670,DELIVERY,DIGI,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,10.93,1,10.93,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,1,1,3.54,1,3.54,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,1,1,9.79,1,9.79,27,27,0,3,1,2,1,1,0,4140,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,1,1,18.66,1,18.66,27,27,1,2,1,2,0,1,0,8670,-,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,2,5.91,2,2.955,27,27,1,2,1,2,0,1,0,2360,FREEBIE,CARD,Dinner,weekend,0,0,0,0,0,0,0,0,0,0.485617597,0,0,0.514382403,0,0
24,1,2,24.09,1,24.09,27,27,1,2,1,2,0,1,0,8670,-,CARD,Lunch,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,6.38,1,6.38,27,27,1,2,1,2,0,1,0,2440,DELIVERY,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1,1,17.94,1,17.94,27,27,0,3,1,2,1,1,0,8670,DISCOUNT,CASH,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,1.28,1,1.28,27,27,1,2,1,2,1,1,0,2440,-,CASH,Afternoon,weekend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,2,38.37,1,38.37,27,27,1,2,1,2,1,1,0,8670,DELIVERY,CARD,Lunch,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,8.55,1,8.55,27,27,1,2,1,2,0,1,0,4660,DELIVERY,CASH,Breakfast,weekend,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,1,2,29.76,1,29.76,27,27,1,2,1,2,1,1,0,8370,DISCOUNT,DIGI,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,2,10.7,1,10.7,27,27,1,2,1,2,0,1,0,2360,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,1,2,23.74,1,23.74,27,27,1,2,1,2,0,1,0,4140,DISCOUNT,CASH,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,13.1,1,13.1,27,27,0,3,1,2,1,1,0,4140,-,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1,1,14.12,1,14.12,27,27,0,3,1,2,1,1,0,4660,-,DIGI,Dinner,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,1,1,5.88,1,5.88,27,27,1,2,1,2,0,1,0,4140,-,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,3.8,1,3.8,27,27,1,2,1,2,0,1,0,2360,-,DIGI,Dinner,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,10.12,1,10.12,27,27,1,2,1,2,0,1,0,4660,DELIVERY,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1,1,2.96,1,2.96,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Dinner,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1,15.83,1,15.83,27,27,1,2,1,2,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,1,6.86,1,6.86,27,27,1,2,1,2,0,1,0,-,DELIVERY,CASH,Late Night,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2,2,7.95,2,3.975,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,1,12.32,1,12.32,27,27,0,3,1,2,1,1,0,4140,DELIVERY,DIGI,Dinner,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1,1,18.75,1,18.75,27,27,0,3,1,2,2,1,0,8670,DELIVERY,CARD,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,1,6.18,1,6.18,27,27,1,2,1,2,0,1,0,8370,DISCOUNT,DIGI,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,8.44,1,8.44,27,27,1,2,1,2,0,1,0,2440,DELIVERY,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,12.31,1,12.31,27,27,0,3,1,2,1,1,0,4660,-,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,1,3,13.76,1,13.76,27,27,1,2,1,2,0,1,0,2440,DELIVERY,DIGI,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,1,8.71,1,8.71,27,27,1,2,1,2,0,1,0,2360,-,CASH,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,1,1,3.82,1,3.82,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Dinner,weekend,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,1,1,13.54,1,13.54,27,27,1,2,1,2,0,1,0,4660,DISCOUNT,DIGI,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,2,23.96,1,23.96,27,27,0,3,1,2,1,1,0,4660,DELIVERY,CARD,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,2,29.97,1,29.97,27,27,0,3,1,2,2,1,0,8670,DELIVERY,CASH,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,6.32,1,6.32,27,27,1,2,1,2,0,1,0,8670,FREEBIE,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,1,8.19,1,8.19,27,27,1,2,1,2,0,1,0,4660,DELIVERY,CASH,Breakfast,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,15.6,1,15.6,27,27,1,2,1,2,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,1,6.81,1,6.81,27,27,1,2,1,2,0,1,0,8670,-,CASH,Breakfast,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,19.36,1,19.36,27,27,0,3,1,2,1,1,0,8670,DELIVERY,DIGI,Breakfast,weekend,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1,2,37.62,1,37.62,27,27,0,3,1,2,2,1,0,8670,DELIVERY,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,4.73,1,4.73,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekend,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,1,2,24.9,1,24.9,27,27,1,2,1,2,1,1,0,8670,DISCOUNT,CARD,Afternoon,weekend,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,2,7,99.62,2,49.81,27,27,1,2,1,2,1,-1,0,8670,DELIVERY,DIGI,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,1,2,14.15,1,14.15,27,27,0,3,1,2,1,1,0,4660,DELIVERY,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,1,4.96,1,4.96,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,DIGI,Lunch,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,1,4.98,1,4.98,27,27,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,11.55,1,11.55,27,27,0,3,1,2,1,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,1,1,19.32,1,19.32,27,27,1,2,1,2,0,1,0,8670,DISCOUNT,CARD,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,1,12.27,1,12.27,27,27,1,2,1,2,0,1,0,8670,-,DIGI,Lunch,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,4.32,1,4.32,27,27,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1,2,20.86,1,20.86,27,27,0,3,1,2,2,1,0,4660,FREEBIE,DIGI,Breakfast,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,1,1,9.02,1,9.02,27,27,1,2,1,2,0,1,0,2360,-,CASH,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2,3,29.97,2,14.985,27,26,1,2,1,2,0,1,0,8670,-,CARD,Lunch,weekend,0.202869536,0.797130464,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,4,36.73,3,12.24333333,27,25,0.666666667,3,1,2,3,1,0,8670,DELIVERY,DIGI,Lunch,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,6.33,2,3.165,27,25,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Late Night,weekday,0,0,0,0,0.213270142,0,0,0,0,0,0.786729858,0,0,0,0
22,2,2,10.06,2,5.03,27,25,1,2,1,2,0,1,0,2360,-,DIGI,Dinner,weekday,0,0,0.269383698,0,0.730616302,0,0,0,0,0,0,0,0,0,0
22,2,3,31.24,2,15.62,27,25,0,3,1,2,1,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,2,3,14.98,2,7.49,27,24,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Afternoon,weekday,0,0,0,0,0,0.503337784,0,0,0.496662216,0,0,0,0,0,0
26,1,2,12.3,2,6.15,27,23,0,3,1,2,1,1,0,4140,-,CARD,Late Night,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,2,2,20.21,2,10.105,27,23,0.5,3,1,2,1,0,0,4660,DELIVERY,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0.735774369,0,0,0,0,0,0.264225631
21,2,2,19.31,2,9.655,27,23,0.5,3,1,2,1,0,0,4660,-,CARD,Afternoon,weekday,0,0.2496116,0,0,0,0,0,0,0,0.7503884,0,0,0,0,0
27,2,4,8.99,4,2.2475,27,23,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Breakfast,weekend,0.817575083,0,0,0,0,0,0,0,0,0,0,0,0.182424917,0,0
21,3,5,40.85,4,10.2125,27,23,0.25,3,1,2,1,1,0,4660,DELIVERY,CARD,Breakfast,weekday,0,0,0,0.21370869,0,0,0,0,0,0,0,0,0.339534884,0.446756426,0
21,3,4,6.94,4,1.735,27,22,1,2,1,2,0,1,0,2360,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0.270893372,0.329971182,0.399135447,0,0,0,0
34,2,2,11.57,2,5.785,27,22,0.5,3,1,2,0,0,0,4660,-,CARD,Afternoon,weekday,0.397579948,0,0,0,0,0,0,0,0,0.602420052,0,0,0,0,0
28,2,3,10.67,2,5.335,27,22,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.842549203,0,0,0,0,0.157450797,0
20,2,2,20.89,2,10.445,27,22,1,2,1,2,0,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0.528482528,0,0.471517472
27,2,3,13.9,2,6.95,27,22,1,2,1,2,0,1,0,2440,DELIVERY,CASH,Dinner,weekday,0.152517986,0,0.847482014,0,0,0,0,0,0,0,0,0,0,0,0
39,2,2,6.33,2,3.165,27,21,0.5,3,1,2,0,0,0,2360,DELIVERY,CASH,Lunch,weekday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,4,7,49.97,5,9.994,27,21,0.8,3,1,2,3,1,0,4660,DELIVERY,CARD,Afternoon,weekday,0.714628777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285371223
22,4,6,13.44,6,2.24,27,21,1,1,1,2,0,1,0,2360,DELIVERY,CARD,Breakfast,weekday,0.554315476,0,0.093005952,0,0,0,0,0.352678571,0,0,0,0,0,0,0
27,2,2,22.5,2,11.25,27,21,0.5,3,1,2,1,0,0,4660,-,CARD,Afternoon,weekday,0.159555556,0,0,0,0,0,0,0,0,0.840444444,0,0,0,0,0
30,2,7,43.03,2,21.515,27,21,0.5,3,1,2,1,0,0,2360,DELIVERY,DIGI,Lunch,weekday,0,0,0,0,0,0,0,0.443643969,0.556356031,0,0,0,0,0,0
41,2,3,31.02,2,15.51,27,21,0.5,3,1,2,1,0,0,8670,DISCOUNT,CASH,Late Night,weekday,0,0,0,0,0,0,0,0,0,0,0.815602837,0,0,0.184397163,0
30,1,3,13.68,2,6.84,27,21,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1,3,10.42,2,5.21,27,21,1,2,1,2,0,1,0,2440,-,CARD,Afternoon,weekday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,2,2,6.82,2,3.41,27,21,0.5,3,1,2,0,0,0,2360,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.649560117,0.350439883,0,0,0,0,0
32,1,3,31.61,2,15.805,27,21,0,3,1,2,2,1,0,-,-,CASH,Breakfast,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,15.81,2,7.905,27,21,1,2,1,2,0,1,0,4660,DISCOUNT,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0.591397849,0,0.408602151,0,0,0,0
41,2,3,31.02,2,15.51,27,21,0.5,3,1,2,1,0,0,8670,DISCOUNT,CASH,Late Night,weekday,0,0,0,0,0,0,0,0,0,0,0.815602837,0,0,0.184397163,0
26,2,2,8.16,2,4.08,27,20,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Dinner,weekend,0,0,0,0,0.628676471,0,0,0,0,0,0,0,0.371323529,0,0
27,2,4,17.8,2,8.9,27,20,1,2,1,2,0,1,0,2360,-,CARD,Lunch,weekend,0.418539326,0,0,0,0,0,0,0,0,0,0.581460674,0,0,0,0
40,4,5,15.4,4,3.85,27,20,0.75,3,1,2,3,-1,0,2360,DELIVERY,CARD,Breakfast,weekend,0,0,0.254545455,0,0.115584416,0.524675325,0,0,0,0,0,0.105194805,0,0,0
22,3,6,23.87,3,7.956666667,27,20,0.666666667,3,1,2,3,1,0,2360,-,CARD,Lunch,weekend,0,0.428152493,0,0,0,0,0,0,0,0,0.52450775,0,0,0.047339757,0
41,1,2,26.45,2,13.225,27,20,1,2,1,2,0,1,0,4660,FREEBIE,CASH,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,2,23.99,2,11.995,27,20,0.5,3,1,2,1,0,0,8670,DISCOUNT,CARD,Late Night,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,3,21.87,3,7.29,27,20,0.666666667,3,1,2,0,1,0,4660,-,CARD,Afternoon,weekend,0.834933699,0,0,0,0,0,0,0,0,0.165066301,0,0,0,0,0
20,2,3,17.33,2,8.665,27,19,1,2,1,2,0,1,0,4140,-,CARD,Breakfast,weekend,0.361223312,0,0,0,0,0,0,0,0,0.638776688,0,0,0,0,0
30,3,7,103.66,3,34.55333333,27,18,0.666666667,3,1,2,1,1,0,8670,-,CASH,Late Night,weekday,0,0,0.346517461,0,0,0,0,0,0,0,0.06482732,0,0,0.588655219,0
27,3,5,62.27,3,20.75666667,27,18,1,2,1,2,3,1,0,8670,DISCOUNT,DIGI,Afternoon,weekend,0,0.2010599,0.096193994,0,0,0,0,0,0,0,0,0,0,0.702746106,0
32,2,2,9.25,2,4.625,27,18,1,2,1,2,0,1,0,2360,-,CASH,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
